"OBJECT_ID","S_INFO_WINDCODE","TRADE_DT","S_DQ_OPEN","S_DQ_HIGH","S_DQ_LOW","S_DQ_CLOSE","S_DQ_SETTLE","S_DQ_VOLUME","S_DQ_AMOUNT","S_DQ_OI","S_DQ_OICHANGE","S_DQ_PRESETTLE","S_DQ_CHANGE1","S_DQ_CHANGE2","S_DQ_PCTCHANGE1","S_DQ_PCTCHANGE2","OPDATE","OPMODE"
{AF8AAED8-8EF5-4681-8027-A4B7F69E0FA0},MO2607-C-9400.CFE,"20260601",48.2,48.4,37.6,41.2,41.2,126,54.542,541,37,45.2,-4,-4,-8.85,-8.85,2026-06-01 16:30:52,"1"
{AFAC6FE1-DCA1-4041-9051-F6674D6A38BD},MO2607-P-8300.CFE,"20260601",317.6,357.8,277.6,349.2,349.2,973,3137.934,1284,93,339.4,9.8,9.8,2.89,2.89,2026-06-01 16:30:52,"1"
{B8B2AC55-05C1-42A1-9A40-75804153A9B9},MO2608-C-8300.CFE,"20260601",382,420.4,365.2,367.6,367.6,82,317.696,55,9,378.2,-10.6,-10.6,-2.8,-2.8,2026-06-01 16:30:52,"1"
{B8BC2885-9B22-4561-A420-5D2EC4ADD7DC},MO2607-C-9500.CFE,"20260601",39.8,40,29.8,34,34,321,115.69,640,15,38.2,-4.2,-4.2,-10.99,-10.99,2026-06-01 16:30:52,"1"
{CACFE309-5303-4889-961D-1B52A68A33AD},MO2703-P-8800.CFE,"20260601",1339.6,1398.2,1339.6,1372.6,1404.8,5,68.434,313,-1,1393.4,-20.8,11.4,-1.49,0.82,2026-06-01 16:30:52,"1"
{D360C46A-89B8-462C-AAFB-5CE89361BCE4},MO2606-C-7800.CFE,"20260601",600,670.8,545.6,550,555.4,391,2332.836,1253,5,574.4,-24.4,-19,-4.25,-3.31,2026-06-01 16:30:52,"1"
{E4EDBAE2-1467-419D-839C-035278205B89},MO2607-P-9000.CFE,"20260601",816.8,845.8,726,841,841,74,590.94,359,41,818.8,22.2,22.2,2.71,2.71,2026-06-01 16:30:52,"1"
{E4FC8976-91B6-49E0-8C17-E7C3103279E8},MO2606-P-7800.CFE,"20260601",38,49.6,23.8,42,42,7676,2662.214,6886,674,41,1,1,2.44,2.44,2026-06-01 16:30:52,"1"
{E54B1B83-5E57-42A8-BB6C-225792D76978},MO2608-C-7700.CFE,"20260601",714.2,714.2,714.2,714.2,712,2,14.284,3,2,725.4,-11.2,-13.4,-1.54,-1.85,2026-06-01 16:30:52,"1"
{EDBD635E-47C8-4BF8-B588-FE9C0B131655},MO2607-C-8800.CFE,"20260601",135,155,120.8,128.2,128.2,567,766.428,1024,-5,135,-6.8,-6.8,-5.04,-5.04,2026-06-01 16:30:52,"1"
{FFFA59EA-22CC-4422-A83B-689521860C97},MO2703-P-8400.CFE,"20260601",1085.8,1130,1073.2,1124.4,1124.4,82,915.33,358,-52,1115.4,9,9,0.81,0.81,2026-06-01 16:30:52,"1"
{14E91F62-6AE0-4C9B-9BEA-B17659CD978D},MO2609-C-8600.CFE,"20260601",297.8,326,280.8,287.4,287.4,925,2818.724,2544,-9,290.2,-2.8,-2.8,-0.96,-0.96,2026-06-01 16:30:52,"1"
{2729FF7F-E4AF-4D75-ADEB-AD13466533D2},MO2608-P-8500.CFE,"20260601",566,600,516,593.6,593.6,45,253.386,192,1,582.8,10.8,10.8,1.85,1.85,2026-06-01 16:30:52,"1"
{2FF88264-A619-4744-A77A-881A4361F23B},MO2606-P-8600.CFE,"20260601",345.4,395.8,280.6,380.8,380.8,5543,18790.68,6209,-493,363,17.8,17.8,4.9,4.9,2026-06-01 16:30:52,"1"
{30773B65-02D1-4D51-906E-518460E3FE4E},MO2608-C-8000.CFE,"20260601",551.6,589,519.2,522.8,520.8,23,125.28,18,5,532.2,-9.4,-11.4,-1.77,-2.14,2026-06-01 16:30:52,"1"
{5EA3B070-84DF-4E93-A88D-22AB476827B0},MO2606-C-8200.CFE,"20260601",292,347.8,260.4,264,264,4353,12884.66,3596,80,282.2,-18.2,-18.2,-6.45,-6.45,2026-06-01 16:30:52,"1"
{67F48BC2-F8BA-4BE6-A0E3-B5A4AD556316},MO2606-P-7100.CFE,"20260601",2.8,4,2.4,3,3,875,26.506,900,11,3.4,-0.4,-0.4,-11.76,-11.76,2026-06-01 16:30:52,"1"
{827AD628-4B96-4E25-A68A-A3D7C4F9BE2D},MO2703-C-7600.CFE,"20260601",844.6,880,809.6,817,809.8,71,599.768,304,-10,814.2,2.8,-4.4,0.34,-0.54,2026-06-01 16:30:52,"1"
{82A0F2AA-A3B7-4695-B3BF-2F97DE26AAD4},MO2609-P-7000.CFE,"20260601",105,116,96,112,112,399,421.776,1613,118,111.4,0.6,0.6,0.54,0.54,2026-06-01 16:30:52,"1"
{C21A126E-3800-453D-A28B-80789EB06693},MO2703-P-7200.CFE,"20260601",448,471,444.4,471,471,17,78.47,539,3,464.4,6.6,6.6,1.42,1.42,2026-06-01 16:30:52,"1"
{C222FF87-7AA5-46BD-8DF9-4B181211AA80},MO2609-P-9600.CFE,"20260601",1549.2,1582.2,1530,1582.2,1582.2,17,265.252,210,0,1578.6,3.6,3.6,0.23,0.23,2026-06-01 16:30:52,"1"
{C261E2DA-17C1-4637-919A-8DDDA4CDCC3A},MO2609-P-9800.CFE,"20260601",1671.2,1766.6,1671.2,1749,1761,6,103.618,19,-1,1750.6,-1.6,10.4,-0.09,0.59,2026-06-01 16:30:52,"1"
{E5709EF0-BA63-4EA4-9B2E-937ADB945B27},MO2608-C-8500.CFE,"20260601",312.8,332,281.2,287,286.8,41,122.542,128,1,296.8,-9.8,-10,-3.3,-3.37,2026-06-01 16:30:52,"1"
{EE983589-2C54-45B0-8188-13BDCE56896A},MO2703-C-8400.CFE,"20260601",525.2,525.2,500,500,505.4,23,117.37,395,11,503.2,-3.2,2.2,-0.64,0.44,2026-06-01 16:30:52,"1"
{EECFB674-8E55-4E2A-BFD9-B734DF291C78},MO2612-C-7000.CFE,"20260601",1221.6,1260,1190,1190,1173.8,16,195.658,697,0,1187.2,2.8,-13.4,0.24,-1.13,2026-06-01 16:30:52,"1"
{1562CBE9-EFA3-46DB-9F07-AFB932F69660},MO2608-C-8200.CFE,"20260601",426.4,464.8,406.6,406.6,415,66,285.986,55,10,425,-18.4,-10,-4.33,-2.35,2026-06-01 16:30:52,"1"
{27B51D9B-5843-4D87-8FB2-EE8D28CC3056},MO2609-P-7400.CFE,"20260601",177.2,205.2,168.8,201.4,201.4,653,1236.71,1754,42,196.8,4.6,4.6,2.34,2.34,2026-06-01 16:30:52,"1"
{27CC2F4B-728A-4416-A7CC-EF05A02150EA},MO2607-P-7400.CFE,"20260601",60,69,47.2,62.6,60.8,1152,649.494,2611,133,61.8,0.8,-1,1.29,-1.62,2026-06-01 16:30:52,"1"
{2828F8CF-4D26-4627-BE7E-D9F919784B5F},MO2703-C-9400.CFE,"20260601",265.4,277.8,256,264.6,259.2,98,261.89,197,-21,258,6.6,1.2,2.56,0.47,2026-06-01 16:30:52,"1"
{39FA6A56-57E6-4C31-8BA7-F9744CA5FC72},MO2703-C-6600.CFE,"20260601",1460.8,1466,1440,1466,1414,6,87.53,189,6,1417,49,-3,3.46,-0.21,2026-06-01 16:30:52,"1"
{4D65C032-FE68-49F0-995C-9A445ACE56F5},MO2606-P-7400.CFE,"20260601",7,9.8,4.2,7.4,7.4,2668,179.496,4459,-55,8.2,-0.8,-0.8,-9.76,-9.76,2026-06-01 16:30:52,"1"
{71F7050B-8C89-4965-BD56-1BC09BAB3E33},MO2607-P-7700.CFE,"20260601",109.4,129.2,92.4,121.8,121.8,586,652.218,1459,-69,118,3.8,3.8,3.22,3.22,2026-06-01 16:30:52,"1"
{94DA4FCC-5940-4029-B15D-B399B82DE4EC},MO2607-C-9100.CFE,"20260601",79.2,85.2,69,74.4,74.4,392,305.554,640,121,77.2,-2.8,-2.8,-3.63,-3.63,2026-06-01 16:30:52,"1"
{B055C004-9CD7-407D-A1B8-D2502CB58C02},MO2606-C-8900.CFE,"20260601",45,53.2,37.8,37.8,37.8,7501,3347.796,7834,262,43,-5.2,-5.2,-12.09,-12.09,2026-06-01 16:30:52,"1"
{B07A5810-1A45-4840-8225-3FC0768968ED},MO2607-C-9800.CFE,"20260601",22,22.2,16.2,19.2,19.2,258,50.658,712,-23,20.8,-1.6,-1.6,-7.69,-7.69,2026-06-01 16:30:52,"1"
{B9E30ACC-22F3-43D4-9D29-72C5100E0452},MO2606-P-8300.CFE,"20260601",170,212.4,130,198.6,198.6,14903,25738.286,4734,112,189,9.6,9.6,5.08,5.08,2026-06-01 16:30:52,"1"
{C2A1241E-8F2E-4524-96EC-03C698501169},MO2606-P-6900.CFE,"20260601",1.8,2.6,1.4,1.8,1.8,344,6.616,674,0,2.2,-0.4,-0.4,-18.18,-18.18,2026-06-01 16:30:52,"1"
{DCE9348A-F27B-4823-9267-4105639B464C},MO2606-P-6600.CFE,"20260601",1.4,1.4,1.2,1.2,1.2,31,0.398,1147,-4,1.4,-0.2,-0.2,-14.29,-14.29,2026-06-01 16:30:52,"1"
{DD462685-E159-430D-ADF3-599D38913953},MO2609-C-9400.CFE,"20260601",133,139.8,119.6,124.4,125.4,357,465.136,1334,14,122.6,1.8,2.8,1.47,2.28,2026-06-01 16:30:52,"1"
{EF19F7C0-0E98-456B-B3AC-1D7E37DD2BB3},MO2608-P-8600.CFE,"20260601",618,649.6,576.6,649.6,656.6,38,237.284,269,6,650.4,-0.8,6.2,-0.12,0.95,2026-06-01 16:30:52,"1"
{EF2B46E2-AAD6-4491-BC5A-849345ACD13C},MO2612-C-10000.CFE,"20260601",129,130,115,117.8,117.8,290,356.05,443,-3,122.2,-4.4,-4.4,-3.6,-3.6,2026-06-01 16:30:52,"1"
{EF2F3629-E104-454E-8532-1571CAD86181},MO2606-C-9500.CFE,"20260601",6.6,6.6,4.6,4.8,4.8,1776,100.242,4690,-324,5.6,-0.8,-0.8,-14.29,-14.29,2026-06-01 16:30:52,"1"
{1F435C0A-C52A-437D-900F-9F795178DA89},MO2612-P-6400.CFE,"20260601",126.8,134.2,120,129.4,129.4,150,192.588,1591,-50,131.8,-2.4,-2.4,-1.82,-1.82,2026-06-01 16:30:52,"1"
{287F6C45-84CD-4D48-9B58-6C5B85E91FE7},MO2607-C-8100.CFE,"20260601",435.4,469.6,396,402.2,402.2,217,920.92,178,0,415,-12.8,-12.8,-3.08,-3.08,2026-06-01 16:30:52,"1"
{3AB2DF9D-29D9-4B03-BF38-0E55B8FFF62F},MO2607-C-8300.CFE,"20260601",320.2,357.2,295.2,301.4,301.4,989,3082.972,933,240,308.4,-7,-7,-2.27,-2.27,2026-06-01 16:30:52,"1"
{44548F0F-C38A-48B6-90C3-C8BE4EADC19A},MO2612-C-9600.CFE,"20260601",173,181.4,158.6,162.6,162.6,224,377.554,1627,-32,165.2,-2.6,-2.6,-1.57,-1.57,2026-06-01 16:30:52,"1"
{4D7C598B-9C6E-4CFE-A35B-A12076F79E55},MO2703-P-8000.CFE,"20260601",852.6,884,817.2,884,884,106,916.256,536,43,867.8,16.2,16.2,1.87,1.87,2026-06-01 16:30:52,"1"
{4DEA068D-20BD-4830-82ED-322D86EBFA6B},MO2606-P-9000.CFE,"20260601",660.2,724,590.6,706.2,712.2,354,2372.266,2166,-47,686.2,20,26,2.91,3.79,2026-06-01 16:30:52,"1"
{56D658D0-5221-4975-A941-C3CDB007D72F},MO2612-C-9400.CFE,"20260601",202.4,212.8,188.4,194.4,191.8,91,180.796,1069,-1,191.4,3,0.4,1.57,0.21,2026-06-01 16:30:52,"1"
{5FA69303-DA83-4F2D-A6C9-72294EA154D7},MO2606-C-7900.CFE,"20260601",526,583,464.2,469,469,868,4468.574,1419,-11,496,-27,-27,-5.44,-5.44,2026-06-01 16:30:52,"1"
{60324FE5-93F8-47F9-B7B7-E4CD65A848C9},MO2612-P-7400.CFE,"20260601",390.2,407.4,363,389.4,398.4,57,219.63,1187,-2,398.6,-9.2,-0.2,-2.31,-0.05,2026-06-01 16:30:52,"1"
{72738AA4-DF5C-4177-AA43-F963D05D6E37},MO2612-P-7800.CFE,"20260601",557.2,580.2,525,575,573,95,530.074,870,-8,566,9,7,1.59,1.24,2026-06-01 16:30:52,"1"
{A8125A90-8682-47E2-8BA6-1E0D3A2AFDDC},MO2703-C-8600.CFE,"20260601",464.2,476.4,435.4,440,441.2,61,275.898,525,11,439.2,0.8,2,0.18,0.46,2026-06-01 16:30:52,"1"
{A825FE0E-42F7-4DA9-88B8-18CAEABBE3F5},MO2608-P-9700.CFE,"20260601",1519,1519,1519,1519,1561.2,4,60.76,5,4,1546.2,-27.2,15,-1.76,0.97,2026-06-01 16:30:52,"1"
{CC5605AD-55B5-4959-B8F4-399067DED872},MO2606-P-7900.CFE,"20260601",56,69.4,35.6,60.8,60.8,7172,3693.934,5382,-69,58.4,2.4,2.4,4.11,4.11,2026-06-01 16:30:52,"1"
{D501457F-9314-4CEE-8E7B-AB3F2A734E3D},MO2607-P-9700.CFE,"20260601",1428.6,1457.8,1343.8,1457.8,1467.8,35,502.502,80,13,1480.8,-23,-13,-1.55,-0.88,2026-06-01 16:30:52,"1"
{168206CC-9575-4BC2-95D0-9A760960B2CB},MO2606-C-8500.CFE,"20260601",147.4,173.8,125.4,128.2,128.2,26413,38512.306,7468,601,137.2,-9,-9,-6.56,-6.56,2026-06-01 16:30:52,"1"
{16A67510-6C4C-430D-95F0-738191A6F03F},MO2606-C-9000.CFE,"20260601",32,39.2,27.6,27.8,27.8,13518,4434.324,19703,-327,32.6,-4.8,-4.8,-14.72,-14.72,2026-06-01 16:30:52,"1"
{20468A32-2996-41B4-8909-7E91F3DB8042},MO2606-P-7300.CFE,"20260601",4.8,6.6,2.8,5,5,2289,106.694,2166,42,5.6,-0.6,-0.6,-10.71,-10.71,2026-06-01 16:30:52,"1"
{28E79209-DEFD-4771-99A8-DFA79ECA3521},MO2606-C-9900.CFE,"20260601",3.4,4,2.8,3.2,3.2,1808,60.268,5181,220,1.6,1.6,1.6,100,100,2026-06-01 16:30:52,"1"
{44E6BB5D-70BA-4F66-AF0B-AAA3C781915D},MO2607-P-9300.CFE,"20260601",1054,1098.6,983,1098.6,1098.6,48,509.258,74,6,1075,23.6,23.6,2.2,2.2,2026-06-01 16:30:52,"1"
{60AC3D60-B16C-47CF-BB76-C710FD3FE330},MO2607-P-8700.CFE,"20260601",566,609.4,504.4,607.2,607.2,477,2686.554,729,0,595.8,11.4,11.4,1.91,1.91,2026-06-01 16:30:52,"1"
{72FA1437-3E82-4D39-B5BF-C52F07C009FF},MO2606-C-6600.CFE,"20260601",1764.4,1847.6,1723.6,1733,1716,60,1051.612,362,-3,1717.4,15.6,-1.4,0.91,-0.08,2026-06-01 16:30:52,"1"
{7B8CCFD7-E761-4544-AE43-D3DEF0E55066},MO2606-C-7400.CFE,"20260601",972.4,1040,917.8,924.6,921.8,169,1636.51,1136,-2,927,-2.4,-5.2,-0.26,-0.56,2026-06-01 16:30:52,"1"
{842D9F65-61A5-4853-B31F-10393E4845A5},MO2609-C-10000.CFE,"20260601",73.6,77,64,65.8,65.8,409,286.476,1544,67,68.6,-2.8,-2.8,-4.08,-4.08,2026-06-01 16:30:52,"1"
{8D5CC0F8-9366-41F7-9065-178D1D4794E5},MO2612-P-9600.CFE,"20260601",1810,1810,1727.4,1768.8,1824.8,15,265.82,402,8,1810,-41.2,14.8,-2.28,0.82,2026-06-01 16:30:52,"1"
{96168DAE-1E57-4ADD-B637-5353E46A0228},MO2606-C-5400.CFE,"20260601",2962,3015.2,2920.8,2920.8,2914.4,24,708.438,126,5,2915.6,5.2,-1.2,0.18,-0.04,2026-06-01 16:30:52,"1"
{9FD399E0-D89D-4F6D-A62A-F4FA434ECEF4},MO2606-P-8700.CFE,"20260601",411,470.4,347.8,458.2,458.2,2687,11033.312,4464,-244,437.6,20.6,20.6,4.71,4.71,2026-06-01 16:30:52,"1"
{B1535F11-6F92-4C09-A810-F6D0465AFC91},MO2609-P-7200.CFE,"20260601",142.4,155,129,152,152,309,444.682,1530,36,149.8,2.2,2.2,1.47,1.47,2026-06-01 16:30:52,"1"
{C3D1BF26-52CA-4B54-95EE-2FEB9EB4AD8F},MO2612-C-8400.CFE,"20260601",462.6,487.4,427.6,434.2,436,107,487.592,843,-11,441,-6.8,-5,-1.54,-1.13,2026-06-01 16:30:52,"1"
{C3D5D223-7DC8-43A0-BF9A-BB944D514080},MO2703-C-9000.CFE,"20260601",366,366,339.2,339.2,339,5,17.464,111,5,337.4,1.8,1.6,0.53,0.47,2026-06-01 16:30:52,"1"
{C42CBF6C-4B00-4ED6-B002-9EE8725DB83E},MO2607-C-8000.CFE,"20260601",497.8,535,454.6,463,463,474,2328.668,427,230,472.8,-9.8,-9.8,-2.07,-2.07,2026-06-01 16:30:52,"1"
{CC703B59-F46A-48B7-A518-7E71303BCD47},MO2607-P-7500.CFE,"20260601",70.8,86,59,79.4,79.4,456,318.778,932,77,77.4,2,2,2.58,2.58,2026-06-01 16:30:52,"1"
{F020CCF3-56C8-44F3-BB40-C2DD341B1BF9},MO2608-P-9200.CFE,"20260601",1077,1077,1077,1077,1116.4,2,21.54,9,0,1103.6,-26.6,12.8,-2.41,1.16,2026-06-01 16:30:52,"1"
{F06B3B2D-40DE-45F7-ABF4-DE845AEBE062},MO2608-P-8000.CFE,"20260601",277,330,271.8,330,330,53,165.446,120,1,328.4,1.6,1.6,0.49,0.49,2026-06-01 16:30:52,"1"
{F880067D-6A44-4B84-8247-52FA065DAD15},MO2607-C-7600.CFE,"20260601",817,827.4,743.2,743.2,743.2,21,162.284,39,-6,767,-23.8,-23.8,-3.1,-3.1,2026-06-01 16:30:52,"1"
{17124FE3-E829-42C6-9C6B-DCA465298E6D},MO2612-P-9800.CFE,"20260601",,,,2023.8,2017,0,0,53,0,1984.8,39,32.2,1.96,1.62,2026-06-01 16:30:52,"1"
{17497B20-F5A1-4230-B6D1-12ED08A3D1F8},MO2607-P-8800.CFE,"20260601",636,687.2,575.2,683.6,683.6,374,2414.22,579,31,672.2,11.4,11.4,1.7,1.7,2026-06-01 16:30:52,"1"
{299573BF-AE86-4886-A381-64EACE38F395},MO2606-P-8400.CFE,"20260601",240,266.2,171.4,252.8,252.8,18501,40546.528,6135,332,240,12.8,12.8,5.33,5.33,2026-06-01 16:30:52,"1"
{45469388-74C6-4C07-BFB6-E00DC10EF9C4},MO2609-C-9600.CFE,"20260601",107.8,112.8,96.4,99,99,552,568.098,2207,-29,101.6,-2.6,-2.6,-2.56,-2.56,2026-06-01 16:30:52,"1"
{60F55C38-933C-4372-AC5D-A589C229FDAB},MO2608-P-7500.CFE,"20260601",161,170,136.2,166,166,252,387.292,180,180,163.6,2.4,2.4,1.47,1.47,2026-06-01 16:30:52,"1"
{6A378ACF-482C-42D4-84DB-991CEB1744DA},MO2609-C-9800.CFE,"20260601",87.8,92,78.6,78.8,78.8,302,251.038,940,1,83.2,-4.4,-4.4,-5.29,-5.29,2026-06-01 16:30:52,"1"
{73351134-02A5-4D0C-B398-B33CCDF09D8B},MO2612-C-7800.CFE,"20260601",725.6,742.6,682.8,682.8,688,47,330.65,992,-11,697.2,-14.4,-9.2,-2.07,-1.32,2026-06-01 16:30:52,"1"
{736D6332-0814-4BFC-A664-A6260A5D3F89},MO2608-P-8400.CFE,"20260601",501.6,532,471,522.8,529.2,31,158.874,119,8,523,-0.2,6.2,-0.04,1.19,2026-06-01 16:30:52,"1"
{8DC2B4C1-4BBD-42E5-A1B0-774CD23BA671},MO2703-P-9800.CFE,"20260601",,,,1991.8,2196,0,0,34,0,2187.8,-196,8.2,-8.96,0.37,2026-06-01 16:30:52,"1"
{A05F74AE-9ACF-4CFF-8C77-84AE68C06873},MO2606-P-6000.CFE,"20260601",1.2,1.2,1,1,1,9,0.104,1270,-5,1.2,-0.2,-0.2,-16.67,-16.67,2026-06-01 16:30:52,"1"
{A9BADA9C-F56E-4E45-AF03-DCBBBCC9067B},MO2606-C-6400.CFE,"20260601",1939,2006.6,1912.8,1965.8,1915.6,77,1496.86,290,-6,1916.8,49,-1.2,2.56,-0.06,2026-06-01 16:30:52,"1"
{B2619E5D-B255-471C-8832-C9208AD9C731},MO2607-P-9100.CFE,"20260601",876.2,930,806.4,923,923,61,553.252,87,-8,901,22,22,2.44,2.44,2026-06-01 16:30:52,"1"
{BB4CA4A1-612A-4E41-8DBB-3CBE1FDFD5A5},MO2606-P-9200.CFE,"20260601",842.4,906.4,780,899.2,899.2,227,1909.69,487,-15,883.8,15.4,15.4,1.74,1.74,2026-06-01 16:30:52,"1"
{CD0C3EB7-F3B6-4516-A4CF-50B6C6ACFB63},MO2608-C-8400.CFE,"20260601",337.4,370.2,324.2,324.2,325.2,53,181.068,60,6,335.4,-11.2,-10.2,-3.34,-3.04,2026-06-01 16:30:52,"1"
{CD553EE9-8C61-446E-BD41-6986626F6CF3},MO2606-P-9100.CFE,"20260601",745.2,808.2,677.6,798.4,803.6,210,1591.89,385,-2,784.2,14.2,19.4,1.81,2.47,2026-06-01 16:30:52,"1"
{F0CFA9AB-4598-46D0-B18A-7BA33E9894CB},MO2608-P-8800.CFE,"20260601",785.8,785.8,709.8,762,797.6,12,91.416,110,7,787,-25,10.6,-3.18,1.35,2026-06-01 16:30:52,"1"
{F0E56E53-9601-4564-B923-D06458CC7523},MO2606-C-6900.CFE,"20260601",1472.8,1546.8,1414.6,1419.4,1415.4,317,4672.998,206,-136,1437.8,-18.4,-22.4,-1.28,-1.56,2026-06-01 16:30:52,"1"
{F91EFBE0-E15A-44EF-BD50-2B79D1F4C743},MO2607-C-7900.CFE,"20260601",553.6,607,521.8,524.4,524.4,64,349.076,205,-7,545.2,-20.8,-20.8,-3.82,-3.82,2026-06-01 16:30:52,"1"
{F9925A6D-D3CB-40A8-B899-A74609DC6E37},MO2703-P-6600.CFE,"20260601",252.8,270,244.6,268.4,268.4,460,1189.642,1528,118,262.8,5.6,5.6,2.13,2.13,2026-06-01 16:30:52,"1"
{29F908C6-AACD-4B1B-A550-8211FBE0606D},MO2608-C-8800.CFE,"20260601",208.6,226.6,195.6,195.6,195.6,56,117.106,147,-11,200.4,-4.8,-4.8,-2.4,-2.4,2026-06-01 16:30:52,"1"
{2A4AD539-4C73-41A3-9021-8D2A7AF6F7ED},MO2703-C-7800.CFE,"20260601",736.4,768.4,713,749.8,728.8,12,88.31,334,1,727.8,22,1,3.02,0.14,2026-06-01 16:30:52,"1"
{2A650B2D-F92A-4239-AC7C-06BD159D0BA7},MO2606-C-5200.CFE,"20260601",3148.8,3233.6,3105,3108.2,3114.2,30,944.482,221,5,3115.6,-7.4,-1.4,-0.24,-0.04,2026-06-01 16:30:52,"1"
{335563C5-5D78-4947-92BA-B08E0E0BF8EC},MO2607-C-8500.CFE,"20260601",237.6,260.6,210.2,218,218,1548,3613.97,1641,205,226.6,-8.6,-8.6,-3.8,-3.8,2026-06-01 16:30:52,"1"
{3C6E660C-250E-4997-B50A-7DEB2756CD16},MO2612-P-8800.CFE,"20260601",1170.2,1178.2,1135.4,1178.2,1190,23,268.262,476,12,1177.8,0.4,12.2,0.03,1.04,2026-06-01 16:30:52,"1"
{4F65AD3E-C483-4C8D-AB41-0B7A6652F3D3},MO2606-C-6200.CFE,"20260601",2153.8,2241.4,2108.6,2108.6,2115.2,47,1009.092,264,-5,2116.4,-7.8,-1.2,-0.37,-0.06,2026-06-01 16:30:52,"1"
{588FFB6B-BC18-40C1-916E-845FD7562731},MO2612-P-8200.CFE,"20260601",757.4,791.2,729.4,791.2,789,62,472.95,1136,-15,782.8,8.4,6.2,1.07,0.79,2026-06-01 16:30:52,"1"
{58CB9F82-9758-4B78-9B2B-32E15312B945},MO2606-C-7600.CFE,"20260601",789,859.2,720.2,735.6,731.4,264,2083.504,1298,-4,753,-17.4,-21.6,-2.31,-2.87,2026-06-01 16:30:52,"1"
{61CDC4D8-9326-49BB-AB5E-5AB875E34BFF},MO2612-C-7400.CFE,"20260601",930.2,930.2,907,907,907,6,54.772,719,-3,925.4,-18.4,-18.4,-1.99,-1.99,2026-06-01 16:30:52,"1"
{74065381-42E0-4B4C-A35E-95EEABFED98C},MO2609-C-8200.CFE,"20260601",454.4,490.4,428,437,437,642,2922.272,1784,15,439.4,-2.4,-2.4,-0.55,-0.55,2026-06-01 16:30:52,"1"
{7CB5852B-FB16-49E5-89A6-35DDCB5683D4},MO2606-P-6200.CFE,"20260601",1,1,1,1,1,25,0.254,1026,-7,1.2,-0.2,-0.2,-16.67,-16.67,2026-06-01 16:30:52,"1"
{8E4BC0E8-5A53-4180-8F10-46136BE2D15C},MO2607-P-9200.CFE,"20260601",993.2,1007.6,922.6,1007.6,1007.6,18,174.192,63,6,986.8,20.8,20.8,2.11,2.11,2026-06-01 16:30:52,"1"
{AA0C373D-3543-4C34-9F7D-C382A0B22C0C},MO2607-P-8100.CFE,"20260601",225.8,262.6,197.4,253.8,253.8,921,2151.684,928,33,245.4,8.4,8.4,3.42,3.42,2026-06-01 16:30:52,"1"
{DFBE1146-5B26-4460-82C8-BEEFF73CF177},MO2612-P-8000.CFE,"20260601",655,681.2,620.2,676,675.6,100,655.072,922,-17,667.4,8.6,8.2,1.29,1.23,2026-06-01 16:30:52,"1"
{F1386190-EDE9-4415-92DF-FBB58B02AE02},MO2609-C-7200.CFE,"20260601",1066.2,1069.4,1048,1048,1049.4,5,53.114,762,0,1077.8,-29.8,-28.4,-2.76,-2.63,2026-06-01 16:30:52,"1"
{216377BE-2618-4B0B-A45F-89A665596C9F},MO2703-P-9600.CFE,"20260601",,,,1800,2032,0,0,25,0,2026.2,-226.2,5.8,-11.16,0.29,2026-06-01 16:30:52,"1"
{2173A8DA-75E1-4761-B5F1-CF22A731F4E2},MO2609-P-7800.CFE,"20260601",307,342.8,284.2,336.2,336.2,697,2193.226,1440,-42,324.4,11.8,11.8,3.64,3.64,2026-06-01 16:30:52,"1"
{21851E80-DAF0-443C-B0B2-2DE205A9DA3B},MO2606-C-8600.CFE,"20260601",111.8,132,96.2,97,97,25200,28035.348,12892,1200,106,-9,-9,-8.49,-8.49,2026-06-01 16:30:52,"1"
{46E37959-DFCB-4EC9-8635-23F29EE9D9AA},MO2607-P-9800.CFE,"20260601",1524.8,1569.2,1451.4,1569.2,1563.4,69,1054.56,114,32,1576.6,-7.4,-13.2,-0.47,-0.84,2026-06-01 16:30:52,"1"
{5941912D-6109-4777-819D-77074F318E9C},MO2607-P-8000.CFE,"20260601",190.6,221.6,162.4,213.8,214,1552,2990.95,1466,-14,206.2,7.6,7.8,3.69,3.78,2026-06-01 16:30:52,"1"
{6B7CD6AD-79FB-4085-A21F-795C22818B21},MO2703-P-8600.CFE,"20260601",1228.6,1272,1200.8,1272,1272,6,74.276,363,0,1250.6,21.4,21.4,1.71,1.71,2026-06-01 16:30:52,"1"
{7D7F4C9D-19EF-47A3-AE6A-84EA03A1440B},MO2609-C-8000.CFE,"20260601",556,598,526.2,531.8,531.8,472,2635.86,1837,-11,537,-5.2,-5.2,-0.97,-0.97,2026-06-01 16:30:52,"1"
{98253692-FF9D-4708-BE36-9057CEED2B65},MO2609-C-7800.CFE,"20260601",669.8,714.2,631.8,635.4,635.4,228,1534.478,1004,-11,647.6,-12.2,-12.2,-1.88,-1.88,2026-06-01 16:30:52,"1"
{A15048BF-B6F1-4A52-9488-AFEADDF48491},MO2609-C-6600.CFE,"20260601",1602.4,1642.8,1552.8,1552.8,1552.8,26,413.628,362,-10,1570.8,-18,-18,-1.15,-1.15,2026-06-01 16:30:52,"1"
